"","samplename","mouse","day","tissue","VSG","Percent","RPKM","hit_VSG","pct_id_vs_query","pct_id_vs_match","match_VSG_length","assembled_VSG_length","strain","mode","experiment"
"913","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN183_c0_g2_i3_1_0_1464_RC_C3M1_D14_ear_R1",0.00793889573755,55.499415468,"gnl|BL_ORD_ID|2645 Tbb1125VSG-77 : Complete : 1467nt : MC : contig Illumina-7163",97.9508196721,97.7505112474,1467,1464,"AID","IV","1"
"914","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN10_c0_g1_i5_1_151_1483_C3M1_D14_ear_R1",0.258482705849,1807.0068631,"gnl|BL_ORD_ID|5298 Tbb1125VSG-4859 : Complete : 1332nt : contig PacBio-24",100,100,1332,1332,"AID","IV","1"
"915","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN3_c0_g2_i1_1_185_1736_RC_C3M1_D14_ear_R1",0.519616033474,3632.54375407,"gnl|BL_ORD_ID|3781 Tbb1125VSG-1654 : Complete : 1551nt : contig PacBio-2451",99.9355254674,99.9355254674,1551,1551,"AID","IV","1"
"916","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN112_c0_g1_i6_1_68_1535_C3M1_D14_ear_R1",0,0,"gnl|BL_ORD_ID|3045 Tbb1125VSG-498 : Complete : 1467nt : contig PacBio-213",96.3190184049,96.3190184049,1467,1467,"AID","IV","1"
"917","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN6_c0_g2_i1_1_78_1470_C3M1_D14_ear_R1",0.904379835568,6322.35941803,"gnl|BL_ORD_ID|2625 Tbb1125VSG-54 : Complete : 1392nt : MC : contig Illumina-351",100,100,1392,1392,"AID","IV","1"
"918","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN53_c0_g1_i4_1_2_1553_RC_C3M1_D14_ear_R1",0.081026046253,566.438753372,"gnl|BL_ORD_ID|3015 Tbb1125VSG-468 : Complete almost : 1512nt : contig Illumina-7758",97.1631205674,99.8674618953,1509,1551,"AID","IV","1"
"919","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN17_c2_g1_i1_1_1_1334_RC_C3M1_D14_ear_R1",0.385577595824,2695.50475195,"gnl|BL_ORD_ID|2648 Tbb1125VSG-80 : Complete : 1461nt : MC : contig Illumina-7771",100,91.2388774812,1461,1333,"AID","IV","1"
"920","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN274_c0_g1_i1_1_1556_2932_C3M1_D14_ear_R1",0.00975911245314,68.2242284748,"gnl|BL_ORD_ID|5081 Tbb1125VSG-4346 : Complete : 1452nt : contig PacBio-192",99.9273255814,94.696969697,1452,1376,"AID","IV","1"
"921","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN30_c0_g1_i30_1_0_1367_RC_C3M1_D14_ear_R1",0.0135742040392,94.8948587466,"gnl|BL_ORD_ID|2612 Tbb1125VSG-40 : Complete : 1488nt : MC : contig Illumina-393",97.2933430871,89.3817204301,1488,1367,"AID","IV","1"
"922","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN71_c0_g1_i1_1_32_1396_C3M1_D14_ear_R1",0.132432702339,925.813590664,"gnl|BL_ORD_ID|2610 Tbb1125VSG-38 : Complete : 1512nt : MC : contig Illumina-848",99.780058651,90.0132275132,1512,1364,"AID","IV","1"
"923","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN129_c0_g1_i2_1_2_1397_RC_C3M1_D14_ear_R1",0,0,"gnl|BL_ORD_ID|3862 Tbb1125VSG-1735 : Complete : 1458nt : contig PacBio-2222",93.0465949821,89.0260631001,1458,1395,"AID","IV","1"
"924","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN11_c0_g1_i1_1_46_1510_C3M1_D14_ear_R1",0.0734588984424,513.538161887,"gnl|BL_ORD_ID|2646 Tbb1125VSG-78 : Complete : 1464nt : MC : contig Illumina-3798",98.7021857923,98.7021857923,1464,1464,"AID","IV","1"
"925","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN165_c0_g1_i1_1_0_1491_RC_C3M1_D14_ear_R1",0.00110993260622,7.75934246912,"gnl|BL_ORD_ID|4911 Tbb1125VSG-4184 : N-terminus partial : 1506nt : contig PacBio-243",95.5063715627,94.5551128818,1506,1491,"AID","IV","1"
"926","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN119_c0_g1_i2_1_27_1375_C3M1_D14_ear_R1",0.00923246693861,64.5425428624,"gnl|BL_ORD_ID|2975 Tbb1125VSG-427 : Complete : 1383nt : contig PacBio-2222",97.4777448071,95.010845987,1383,1348,"AID","IV","1"
"927","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN126_c0_g1_i5_1_642_2077_C3M1_D14_ear_R1",0.00860978833508,60.189506916,"gnl|BL_ORD_ID|4996 Tbb1125VSG-4265 : Complete : 1461nt : contig PacBio-2391",97.2822299652,95.5509924709,1461,1435,"AID","IV","1"
"928","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN72_c0_g1_i21_1_43_1495_C3M1_D14_ear_R1",0.0148565117235,103.859244888,"gnl|BL_ORD_ID|3827 Tbb1125VSG-1701 : N-terminus partial incomplete : 1347nt : contig Illumina-6817",89.4628099174,96.5081723626,1346,1452,"AID","IV","1"
"929","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN160_c0_g1_i2_1_337_1561_C3M1_D14_ear_R1",0.000769036274472,5.37619652882,"gnl|BL_ORD_ID|3790 Tbb1125VSG-1663 : N-terminus partial incomplete : 1455nt : contig Illumina-7013",81.862745098,68.9133425034,1454,1224,"AID","IV","1"
"930","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN44_c0_g1_i5_1_35_1563_C3M1_D14_ear_R1",0.111181866115,777.252754538,"gnl|BL_ORD_ID|2734 Tbb1125VSG-174 : Complete : 1551nt : contig PacBio-249",98.2984293194,96.8407479046,1551,1528,"AID","IV","1"
"931","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN14_c0_g1_i5_1_165_1662_C3M1_D14_ear_R1",0.142338445752,995.062890235,"gnl|BL_ORD_ID|2641 Tbb1125VSG-73 : Complete : 1497nt : MC : contig Illumina-2710",95.4575818303,95.4575818303,1497,1497,"AID","IV","1"
"932","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN132_c0_g1_i9_1_502_1582_C3M1_D14_ear_R1",0.0019918111991,13.9243996807,"gnl|BL_ORD_ID|4657 Tbb1125VSG-3116 : C-terminus partial : 1080nt : contig PacBio-24",97.5,97.5,1080,1080,"AID","IV","1"
"933","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN310_c0_g1_i1_1_188_1118_C3M1_D14_ear_R1",0.0208503256507,145.760937565,"gnl|BL_ORD_ID|4255 Tbb1125VSG-2724 : Internal partial : 1086nt : contig PacBio-107",100,85.635359116,1086,930,"AID","IV","1"
"934","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN62_c0_g2_i1_1_14_1499_RC_C3M1_D14_ear_R1",0.0662558528004,463.182944243,"gnl|BL_ORD_ID|3082 Tbb1125VSG-537 : Complete but extended : 1512nt : contig PacBio-258",99.2592592593,97.4867724868,1512,1485,"AID","IV","1"
"935","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN59_c0_g1_i4_1_25_1483_RC_C3M1_D14_ear_R1",0.00871632114913,60.9342589701,"gnl|BL_ORD_ID|2649 Tbb1125VSG-81 : Complete : 1458nt : MC : contig Illumina-3758",93.2098765432,93.2098765432,1458,1458,"AID","IV","1"
"936","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN291_c0_g1_i1_1_1274_3029_C3M1_D14_ear_R1",0.27033093959,1889.83576887,"gnl|BL_ORD_ID|2909 Tbb1125VSG-353 : Complete : 1461nt : contig Illumina-7825",83.2478632479,100,1461,1755,"AID","IV","1"
"937","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN170_c0_g1_i20_1_57_1626_RC_C3M1_D14_ear_R1",0.00336943826889,23.5551467812,"gnl|BL_ORD_ID|4863 Tbb1125VSG-4136 : C-terminus partial : 1530nt : contig PacBio-2283",94.8374760994,97.2549019608,1530,1569,"AID","IV","1"
"938","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN90_c0_g1_i5_1_1_1462_RC_C3M1_D14_ear_R1",0.0334389220097,233.765587403,"gnl|BL_ORD_ID|3191 Tbb1125VSG-1097 : N-terminus partial : 1455nt : contig PacBio-109",97.3990417522,97.8006872852,1455,1461,"AID","IV","1"
"939","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN347_c0_g1_i1_1_1_1336_RC_C3M1_D14_ear_R1",0.00285667854277,19.9705342588,"gnl|BL_ORD_ID|3799 Tbb1125VSG-1672.1 : N-terminus partial : 1560nt : Duplicate : contig PacBio-45",97.9775280899,83.8461538462,1560,1335,"AID","IV","1"
"940","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN145_c0_g1_i4_1_2_1375_RC_C3M1_D14_ear_R1",0.0304549929146,212.905467047,"gnl|BL_ORD_ID|3337 Tbb1125VSG-1233 : N-terminus partial : 1353nt : contig PacBio-309",97.9606700655,99.4087213599,1353,1373,"AID","IV","1"
"941","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN16_c0_g1_i1_1_1_1040_RC_C3M1_D14_ear_R1",1.16634184779,8153.68949638,"gnl|BL_ORD_ID|2787 Tbb1125VSG-228 : Complete : 1515nt : contig Illumina-3226",100,68.5808580858,1515,1039,"AID","IV","1"
"942","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN174_c0_g1_i1_1_2_1278_RC_C3M1_D14_ear_R1",0.011347561391,79.3287939539,"gnl|BL_ORD_ID|3404 Tbb1125VSG-1299 : N-terminus partial : 1275nt : contig PacBio-2361",99.7648902821,99.8431372549,1275,1276,"AID","IV","1"
"943","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN116_c0_g1_i2_1_48_1518_RC_C3M1_D14_ear_R1",0.00226718792046,15.8495096171,"gnl|BL_ORD_ID|2904 Tbb1125VSG-346 : Complete but atypical GPI site : 1470nt : contig PacBio-2411",96.6666666667,96.6666666667,1470,1470,"AID","IV","1"
"944","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN3_c1_g1_i1_1_42_1518_RC_C3M1_D14_ear_R1",0.759709890544,5310.9974289,"gnl|BL_ORD_ID|2590 Tbb1125VSG-12 : Complete : 1476nt : MC : contig PacBio-662",100,100,1476,1476,"AID","IV","1"
"945","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN185_c0_g1_i1_1_133_1434_C3M1_D14_ear_R1",0.0136193290569,95.2103197614,"gnl|BL_ORD_ID|3085 Tbb1125VSG-540 : Complete but extended : 1485nt : contig PacBio-192",100,87.6094276094,1485,1301,"AID","IV","1"
"946","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN334_c0_g1_i1_1_466_1153_C3M1_D14_ear_R1",0.00109220913147,7.63544079296,"gnl|BL_ORD_ID|3850 Tbb1125VSG-1721 : Complete but extended : 1542nt : contig PacBio-2602",100,44.5525291829,1542,687,"AID","IV","1"
"947","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN21_c0_g3_i4_1_52_1531_RC_C3M1_D14_ear_R1",0.0163179858656,114.076152037,"gnl|BL_ORD_ID|5288 Tbb1125VSG-4849 : N-terminus partial : 1338nt : contig PacBio-2411",88.5733603786,97.9073243647,1338,1479,"AID","IV","1"
"948","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN235_c0_g1_i2_1_296_1769_C3M1_D14_ear_R1",0.00411462195996,28.7645941197,"gnl|BL_ORD_ID|2855 Tbb1125VSG-298 : Complete : 1479nt : contig PacBio-307",99.8642226748,99.4590939824,1479,1473,"AID","IV","1"
"949","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN202_c0_g1_i1_1_2_1019_RC_C3M1_D14_ear_R1",0.00141516407293,9.89316164812,"gnl|BL_ORD_ID|3052 Tbb1125VSG-504 : Complete almost : 1416nt : contig PacBio-269",90.2654867257,64.8305084746,1416,1017,"AID","IV","1"
"950","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN175_c0_g1_i1_1_1_1439_RC_C3M1_D14_ear_R1",0.0174406053433,121.924186179,"gnl|BL_ORD_ID|3080 Tbb1125VSG-535 : Complete but extended : 1533nt : contig PacBio-2245",99.5132127955,93.3463796477,1533,1438,"AID","IV","1"
"951","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN103_c0_g1_i2_1_27_1467_C3M1_D14_ear_R1",0.00453222480874,31.6839817489,"gnl|BL_ORD_ID|2651 Tbb1125VSG-83 : Complete : 1440nt : MC : contig Illumina-6225",94.7916666667,94.7916666667,1440,1440,"AID","IV","1"
"952","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN72_c0_g1_i31_1_43_1495_C3M1_D14_ear_R1",0.010391542951,72.6454381891,"gnl|BL_ORD_ID|3827 Tbb1125VSG-1701 : N-terminus partial incomplete : 1347nt : contig Illumina-6817",90.7024793388,97.8454680535,1346,1452,"AID","IV","1"
"953","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN349_c0_g1_i1_1_2_1365_RC_C3M1_D14_ear_R1",0.00428667424209,29.9673811828,"gnl|BL_ORD_ID|2717 Tbb1125VSG-158 : Complete but atypical GPI site : 1569nt : contig PacBio-2391",100,86.8706182282,1569,1363,"AID","IV","1"
"954","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN250_c0_g1_i1_1_693_1003_C3M1_D14_ear_R1",0.00133416141556,9.32688640227,"gnl|BL_ORD_ID|4668 Tbb1125VSG-3128 : C-terminus partial : 1035nt : contig PacBio-176",85.8064516129,25.7004830918,1035,310,"AID","IV","1"
"955","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN139_c0_g1_i5_1_19_1609_RC_C3M1_D14_ear_R1",0.0277986771167,194.335633287,"gnl|BL_ORD_ID|2684 Tbb1125VSG-131 : Complete : 1590nt : contig PacBio-59",87.106918239,87.106918239,1590,1590,"AID","IV","1"
"956","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN91_c0_g1_i5_1_2_1429_RC_C3M1_D14_ear_R1",0.00193526710829,13.5291099461,"gnl|BL_ORD_ID|4845 Tbb1125VSG-4118 : N-terminus partial : 1542nt : contig PacBio-142",94.3938332165,87.3540856031,1542,1427,"AID","IV","1"
"957","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN205_c0_g1_i2_1_1_1396_RC_C3M1_D14_ear_R1",0.00652730715811,45.6312494623,"gnl|BL_ORD_ID|2773 Tbb1125VSG-213 : Complete : 1533nt : contig PacBio-2412",99.7849462366,90.8023483366,1533,1395,"AID","IV","1"
"958","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN329_c0_g1_i1_1_0_1411_RC_C3M1_D14_ear_R1",0.00406656342797,28.4286254256,"gnl|BL_ORD_ID|2809 Tbb1125VSG-250 : N-terminus partial : 1545nt : contig PacBio-2273",100,91.3268608414,1545,1411,"AID","IV","1"
"959","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN116_c1_g1_i3_1_73_1557_C3M1_D14_ear_R1",0.00546101994925,38.1770242439,"gnl|BL_ORD_ID|4942 Tbb1125VSG-4212 : N-terminus partial : 1494nt : contig PacBio-2363",100,99.3306559572,1494,1484,"AID","IV","1"
"960","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN57_c0_g1_i32_1_2_1408_RC_C3M1_D14_ear_R1",0.050549893634,353.385362575,"gnl|BL_ORD_ID|5176 Tbb1125VSG-4740 : Internal partial : 1401nt : contig PacBio-109",97.5817923186,97.9300499643,1401,1406,"AID","IV","1"
"961","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN97_c0_g1_i62_1_26_1496_RC_C3M1_D14_ear_R1",0.00323466073813,22.61294091,"gnl|BL_ORD_ID|4984 Tbb1125VSG-4253 : Complete : 1470nt : contig PacBio-50",97.074829932,97.074829932,1470,1470,"AID","IV","1"
"962","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN142_c0_g1_i1_1_18_1464_C3M1_D14_ear_R1",0.00360250426495,25.1844699232,"gnl|BL_ORD_ID|3304 Tbb1125VSG-1201 : N-terminus partial : 1377nt : contig PacBio-2411",92.9460580913,97.6034858388,1377,1446,"AID","IV","1"
"963","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN69_c0_g1_i1_1_26_1466_RC_C3M1_D14_ear_R1",0.0125083672675,87.4437824548,"gnl|BL_ORD_ID|4797 Tbb1125VSG-4070 : Complete : 1575nt : contig PacBio-2390",93.6111111111,85.5873015873,1575,1440,"AID","IV","1"
"964","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN115_c0_g1_i6_1_75_1671_RC_C3M1_D14_ear_R1",0,0,"gnl|BL_ORD_ID|2681 Tbb1125VSG-128 : Complete : 1596nt : contig PacBio-2390",93.671679198,93.671679198,1596,1596,"AID","IV","1"
"965","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN236_c0_g1_i1_1_59_1526_C3M1_D14_ear_R1",0.0123445165235,86.2983308935,"gnl|BL_ORD_ID|3042 Tbb1125VSG-494.2 : Complete almost but atypical GPI site : 1467nt : Duplicate : contig PacBio-150",99.6591683708,99.6591683708,1467,1467,"AID","IV","1"
"966","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN41_c0_g1_i13_1_1_1325_RC_C3M1_D14_ear_R1",0,0,"gnl|BL_ORD_ID|4025 Tbb1125VSG-2501 : Internal partial : 1566nt : contig PacBio-2390",98.2628398792,83.0779054917,1566,1324,"AID","IV","1"
"967","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN47_c0_g1_i5_1_102_1575_C3M1_D14_ear_R1",0.100948807922,705.715255258,"gnl|BL_ORD_ID|4947 Tbb1125VSG-4217 : Complete : 1494nt : contig PacBio-253",99.4568906993,98.0589022758,1494,1473,"AID","IV","1"
"968","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN97_c0_g1_i2_1_26_1343_RC_C3M1_D14_ear_R1",0.0033781694399,23.616184853,"gnl|BL_ORD_ID|2877 Tbb1125VSG-314 : Complete : 1473nt : contig PacBio-2410",98.861047836,88.3910386965,1473,1317,"AID","IV","1"
"969","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN82_c0_g1_i1_1_32_1734_C3M1_D14_ear_R1",0.0953964381259,666.899620394,"gnl|BL_ORD_ID|3073 Tbb1125VSG-528 : Complete but extended : 1566nt : contig PacBio-2363",88.8954171563,96.6155810983,1566,1702,"AID","IV","1"
"970","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN141_c0_g1_i12_1_82_1567_C3M1_D14_ear_R1",0.0102950270722,71.970712757,"gnl|BL_ORD_ID|4988 Tbb1125VSG-4257 : N-terminus partial : 1467nt : contig PacBio-2480",95.2861952862,96.4553510566,1467,1485,"AID","IV","1"
"971","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN304_c0_g1_i1_1_41_1560_C3M1_D14_ear_R1",0.00559859637904,39.1387967232,"gnl|BL_ORD_ID|4744 Tbb1125VSG-4016 : Complete but extended : 1716nt : contig PacBio-150",97.0375246873,85.8974358974,1716,1519,"AID","IV","1"
"972","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN266_c0_g1_i1_1_100_1546_C3M1_D14_ear_R1",0.241317445902,1687.00756787,"gnl|BL_ORD_ID|2596 Tbb1125VSG-23 : Complete : 1446nt : MC : contig Illumina-863",100,100,1446,1446,"AID","IV","1"
"973","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN140_c0_g1_i8_1_155_1510_C3M1_D14_ear_R1",0,0,"gnl|BL_ORD_ID|4935 Tbb1125VSG-4205 : N-terminus partial : 1500nt : contig PacBio-192",95.2029520295,86,1500,1355,"AID","IV","1"
"974","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN381_c0_g1_i1_1_0_1423_RC_C3M1_D14_ear_R1",0.00132601635197,9.26994570384,"gnl|BL_ORD_ID|5512 Tbb1125VSG-5095 : Internal partial : 1158nt : contig PacBio-144",79.7610681658,98.0138169257,1158,1423,"AID","IV","1"
"975","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN77_c1_g1_i1_1_672_927_C3M1_D14_ear_R1",0.00255848871943,17.8859419627,"gnl|BL_ORD_ID|4646 Tbb1125VSG-3104 : N-terminus partial : 1356nt : contig PacBio-192",79.2156862745,14.8967551622,1356,255,"AID","IV","1"
"976","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN86_c0_g1_i2_1_2_1419_RC_C3M1_D14_ear_R1",0.100778271108,704.523062562,"gnl|BL_ORD_ID|2864 Tbb1125VSG-305 : Complete : 1476nt : contig PacBio-2602",100,96.0027100271,1476,1417,"AID","IV","1"
"977","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN208_c0_g1_i2_1_0_1335_RC_C3M1_D14_ear_R1",0.00125792362039,8.793921465,"gnl|BL_ORD_ID|2846 Tbb1125VSG-289 : Complete : 1482nt : contig Illumina-5563",99.7752808989,89.8785425101,1482,1335,"AID","IV","1"
"978","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN106_c0_g1_i6_1_1242_2232_C3M1_D14_ear_R1",0.00458395895564,32.0456460165,"gnl|BL_ORD_ID|5729 Tbb1125VSG-5338 : N-terminus partial : 990nt : contig PacBio-169",99.0909090909,99.0909090909,990,990,"AID","IV","1"
"979","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN43_c0_g1_i17_1_1753_3343_C3M1_D14_ear_R1",0.0647561459055,452.698758684,"gnl|BL_ORD_ID|2688 Tbb1125VSG-133 : Complete : 1584nt : contig PacBio-59",98.8050314465,99.1792929293,1584,1590,"AID","IV","1"
"980","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN112_c0_g1_i7_1_68_1535_C3M1_D14_ear_R1",0,0,"gnl|BL_ORD_ID|3019 Tbb1125VSG-472 : Complete but extended : 1515nt : contig PacBio-2192",96.9325153374,93.8613861386,1515,1467,"AID","IV","1"
"981","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN216_c0_g1_i1_1_115_1561_C3M1_D14_ear_R1",0.00909987299853,63.6156020872,"gnl|BL_ORD_ID|2935 Tbb1125VSG-377 : Complete : 1446nt : contig PacBio-2190",99.9308437068,99.9308437068,1446,1446,"AID","IV","1"
"982","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN234_c0_g1_i1_1_2_914_C3M1_D14_ear_R1",0.00338075777035,23.6342794132,"gnl|BL_ORD_ID|3566 Tbb1125VSG-1447.1 : N-terminus partial : 1038nt : Duplicate : contig PacBio-36",99.7807017544,87.6685934489,1038,912,"AID","IV","1"
"983","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN3_c0_g3_i3_1_116_1583_C3M1_D14_ear_R1",0.965335519318,6748.48981821,"gnl|BL_ORD_ID|4096 Tbb1125VSG-2564 : N-terminus partial : 1512nt : contig PacBio-102",85.4805725971,82.9365079365,1512,1467,"AID","IV","1"
"984","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN179_c0_g1_i1_1_0_1458_RC_C3M1_D14_ear_R1",0.0122801494689,85.8483522037,"gnl|BL_ORD_ID|2799 Tbb1125VSG-240 : Complete but atypical GPI site : 1509nt : contig PacBio-107",98.6282578875,95.294897283,1509,1458,"AID","IV","1"
"985","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN180_c0_g1_i4_1_35_1490_C3M1_D14_ear_R1",0.0145253908908,101.544437732,"gnl|BL_ORD_ID|2593 Tbb1125VSG-18 : Complete : 1458nt : MC : contig Illumina-178",99.8625429553,99.6570644719,1458,1455,"AID","IV","1"
"986","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN22_c0_g1_i1_1_15_1470_RC_C3M1_D14_ear_R1",0.112030462602,783.185142438,"gnl|BL_ORD_ID|3943 Tbb1125VSG-2039 : C-terminus partial : 1281nt : contig Illumina-3397",87.4914089347,99.3754879001,1281,1455,"AID","IV","1"
"987","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN31_c0_g1_i1_1_42_1593_RC_C3M1_D14_ear_R1",0.104363582306,729.587338794,"gnl|BL_ORD_ID|2631 Tbb1125VSG-62 : Complete : 1551nt : MC : contig Illumina-274",99.0973565442,99.0973565442,1551,1551,"AID","IV","1"
"988","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN176_c0_g1_i1_1_66_1347_C3M1_D14_ear_R1",0.00305871927018,21.3829652369,"gnl|BL_ORD_ID|2859 Tbb1125VSG-299.3 : Complete : 1476nt : Duplicate : contig PacBio-2368",96.8774395004,84.0785907859,1476,1281,"AID","IV","1"
"989","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN88_c0_g1_i4_1_68_1460_C3M1_D14_ear_R1",0.0246946362645,172.63583289,"gnl|BL_ORD_ID|4778 Tbb1125VSG-4051 : Complete : 1596nt : contig PacBio-2391",96.7672413793,84.3984962406,1596,1392,"AID","IV","1"
"990","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN164_c1_g1_i4_1_13_1315_C3M1_D14_ear_R1",0.00381904823716,26.6982905197,"gnl|BL_ORD_ID|2609 Tbb1125VSG-37 : Complete almost but atypical GPI site : 1554nt : MC : contig Illumina-344",99.3855606759,83.4300451322,1551,1302,"AID","IV","1"
"991","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN139_c0_g7_i2_1_116_1022_C3M1_D14_ear_R1",0.00380989921579,26.63433133,"gnl|BL_ORD_ID|3646 Tbb1125VSG-1525 : N-terminus partial : 903nt : contig Illumina-6242",89.5143487859,89.8117386489,903,906,"AID","IV","1"
"992","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN313_c0_g1_i1_1_160_1627_C3M1_D14_ear_R1",0.764275472562,5342.914605,"gnl|BL_ORD_ID|2882 Tbb1125VSG-319 : Complete : 1470nt : contig PacBio-406",99.18200409,98.9795918367,1470,1467,"AID","IV","1"
"993","C3M1_D14_ear_R1.fastq","C3M1","D14","ear","TRINITY_DN116_c0_g1_i4_1_48_1518_RC_C3M1_D14_ear_R1",0.0141150731822,98.6759792293,"gnl|BL_ORD_ID|2904 Tbb1125VSG-346 : Complete but atypical GPI site : 1470nt : contig PacBio-2411",99.8639455782,99.8639455782,1470,1470,"AID","IV","1"
